X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,9.268000e-03,2.000000e-06
0,1.68e-01,4.96e+00,
1,1.68e-01,4.96e+00,
2,1.60e-01,5.00e+00,
3,1.60e-01,5.00e+00,
4,1.68e-01,4.96e+00,
5,1.68e-01,4.96e+00,
6,1.68e-01,4.96e+00,
7,1.68e-01,4.96e+00,
8,1.52e-01,4.96e+00,
9,1.52e-01,4.96e+00,
10,1.76e-01,5.00e+00,
11,1.76e-01,5.00e+00,
12,1.76e-01,5.00e+00,
13,1.76e-01,5.00e+00,
14,1.76e-01,4.96e+00,
15,1.76e-01,4.96e+00,
16,1.68e-01,4.96e+00,
17,1.68e-01,4.96e+00,
18,1.60e-01,4.96e+00,
19,1.60e-01,4.96e+00,
20,1.60e-01,5.00e+00,
21,1.60e-01,5.00e+00,
22,1.52e-01,4.96e+00,
23,1.52e-01,4.96e+00,
24,1.44e-01,4.96e+00,
25,1.44e-01,4.96e+00,
26,1.52e-01,5.00e+00,
27,1.52e-01,5.00e+00,
28,1.44e-01,4.96e+00,
29,1.44e-01,4.96e+00,
30,1.44e-01,4.96e+00,
31,1.44e-01,4.96e+00,
32,1.36e-01,4.96e+00,
33,1.36e-01,4.96e+00,
34,1.60e-01,4.96e+00,
35,1.60e-01,4.96e+00,
36,1.52e-01,4.96e+00,
37,1.52e-01,4.96e+00,
38,1.52e-01,4.96e+00,
39,1.52e-01,4.96e+00,
40,1.36e-01,4.96e+00,
41,1.36e-01,4.96e+00,
42,1.52e-01,4.96e+00,
43,1.52e-01,4.96e+00,
44,1.68e-01,4.96e+00,
45,1.68e-01,4.96e+00,
46,1.68e-01,4.84e+00,
47,1.68e-01,4.84e+00,
48,1.60e-01,3.52e+00,
49,1.60e-01,3.52e+00,
50,1.68e-01,1.56e+00,
51,1.68e-01,1.56e+00,
52,1.68e-01,1.20e-01,
53,1.68e-01,1.20e-01,
54,1.76e-01,1.20e-01,
55,1.76e-01,1.20e-01,
56,1.60e-01,1.20e-01,
57,1.60e-01,1.20e-01,
58,1.76e-01,1.20e-01,
59,1.76e-01,1.20e-01,
